Name	Description	Link	Google Link
Domestic food assistance: Summary of programs - ResearchGate	"Domestic food assistance: Summary of programs on ResearchGate, the 
professional network for scientists."	https://www.researchgate.net/publication/293271564_Domestic_food_assistance_Summary_of_programs	http://www.google.com/url?q=https://www.researchgate.net/publication/293271564_Domestic_food_assistance_Summary_of_programs&sa=U&ved=0ahUKEwi-0vXCtIfWAhVDLY8KHen6BzgQFggkMAI&usg=AFQjCNERbcxWhDL4NDVilxPs5h5TH24ghA
U.S. GAO - Domestic Food Assistance: Multiple Programs Benefit ...	"20 May 2015 ... Domestic Food Assistance: Multiple Programs Benefit Millions of Americans, but 
Additional Action Is Needed to Address Potential Overlap and ..."	http://www.gao.gov/products/GAO-15-606T	http://www.google.com/url?q=http://www.gao.gov/products/GAO-15-606T&sa=U&ved=0ahUKEwi-0vXCtIfWAhVDLY8KHen6BzgQFggzMAU&usg=AFQjCNFo2qXWrdw9WeSXCQGQ1fZ-d3a4rA
GAO Action Tracker: Social services: Domestic Food Assistance	"In 2013, USDA commissioned a study on the feasibility and potential cost to 
assess the extent of overlap and duplication among its food assistance programs."	http://www.gao.gov/duplication/action_tracker/Domestic_Food_Assistance/action1	http://www.google.com/url?q=http://www.gao.gov/duplication/action_tracker/Domestic_Food_Assistance/action1&sa=U&ved=0ahUKEwi-0vXCtIfWAhVDLY8KHen6BzgQFgg6MAY&usg=AFQjCNEU05tSdLuod7doV5A5P0ZxcFBNaQ
Food Assistance Programs | Nutrition.gov	"Food Assistance Programs. Food and Nutrition Service - Programs and Services. 
USDA . Food and Nutrition Service. Find information on the Food and Nutrition ..."	https://www.nutrition.gov/subject/food-assistance-programs	http://www.google.com/url?q=https://www.nutrition.gov/subject/food-assistance-programs&sa=U&ved=0ahUKEwi-0vXCtIfWAhVDLY8KHen6BzgQFgg_MAc&usg=AFQjCNHMMDD62ibnFYYarjh5wYs584G6rQ
Supplemental Nutrition Assistance Program (SNAP) | Food and ...	"30 Jan 2017 ... SNAP offers nutrition assistance to millions of eligible, low-income individuals ... 
SNAP is the largest program in the domestic hunger safety net."	https://www.fns.usda.gov/snap/supplemental-nutrition-assistance-program-snap	http://www.google.com/url?q=https://www.fns.usda.gov/snap/supplemental-nutrition-assistance-program-snap&sa=U&ved=0ahUKEwjS8rDDtIfWAhUEvo8KHaiwBZQ4ChAWCB8wBA&usg=AFQjCNHHmeUV921MnpDTJvJ8db8O9RXc_w
Food Outreach	"Food Outreach is the only St. Louis area organization providing nutritional 
support to low-income men, women, and children with HIV/AIDS or cancer."	http://foodoutreach.org/	http://www.google.com/url?q=http://foodoutreach.org/&sa=U&ved=0ahUKEwjAvLHJtIfWAhUHpI8KHVEMCgcQFggTMAA&usg=AFQjCNFSxJP_ZOJUfdbzlKsHmBbRfVjlhA
Food Outreach Programs	"Food Outreach programs for low-income clients living with HIV/AIDS and cancer 
include nutritional counseling, nutritional education and meals and groceries."	http://foodoutreach.org/programs/	http://www.google.com/url?q=http://foodoutreach.org/programs/&sa=U&ved=0ahUKEwjAvLHJtIfWAhUHpI8KHVEMCgcQFggYMAE&usg=AFQjCNFA8G0Gujwrh99VPQV2yDm5mNrdFQ
7 Top Hunger Organizations - Food & Nutrition Magazine	"... food for all. Learn more about 9 groups fighting food insecurity and hunger at 
home and abroad ... Community outreach, nutrition education, community events."	https://foodandnutrition.org/september-october-2013/7-top-hunger-organizations/	http://www.google.com/url?q=https://foodandnutrition.org/september-october-2013/7-top-hunger-organizations/&sa=U&ved=0ahUKEwjAvLHJtIfWAhUHpI8KHVEMCgcQFggnMAQ&usg=AFQjCNESV0rHpYblWjYQmdgoExKDSrQfjQ
Storehouse Food Bank - Urban Outreach	"Storehouse is Bolton's food bank and distribution project, providing ... debts, 
benefit delays, homelessness, domestic abuse, redundancy or family breakdown."	http://www.urbanoutreach.co.uk/portfolio-posts/storehouse/	http://www.google.com/url?q=http://www.urbanoutreach.co.uk/portfolio-posts/storehouse/&sa=U&ved=0ahUKEwjAvLHJtIfWAhUHpI8KHVEMCgcQFggsMAU&usg=AFQjCNFWJl0UWUA-2mGcXcGSw4rXbJyVuQ
CFSAN - What We Do - FDA	"18 Aug 2016 ... The Center regulates $417 billion worth of domestic food, $49 billion worth ... 
compliance activities; industry outreach and consumer education ..."	https://www.fda.gov/aboutfda/centersoffices/officeoffoods/cfsan/whatwedo/default.htm	http://www.google.com/url?q=https://www.fda.gov/aboutfda/centersoffices/officeoffoods/cfsan/whatwedo/default.htm&sa=U&ved=0ahUKEwjAvLHJtIfWAhUHpI8KHVEMCgcQFgg7MAg&usg=AFQjCNEHWTXNNGMYBRAUD_DAxze_RNr0Zw
RFA-FD-16-002: Local Food Producer Outreach, Education, and ...	"29 Jan 2016 ... Local Food Producer Outreach, Education, and Training to Enhance Food Safety 
... Catalog of Federal Domestic Assistance (CFDA) Number(s)."	https://grants.nih.gov/grants/guide/rfa-files/RFA-FD-16-002.html	http://www.google.com/url?q=https://grants.nih.gov/grants/guide/rfa-files/RFA-FD-16-002.html&sa=U&ved=0ahUKEwiEkujJtIfWAhVBsI8KHX6yAms4ChAWCB8wAg&usg=AFQjCNEctSIWYl9ddzHqDPs8QfI1qqzCOg
RCS: Help & Hope. Serving hungry, homeless, domestic violence ...	"RCS Food Bank is the largest distributor of emergency food to people, especially 
children, who are ... The Haven of RCS Domestic Violence Center empowers 
victims of domestic violence to become survivors. ... Outreach is 9am-5pm M-F. ​."	https://www.rcspinellas.org/	http://www.google.com/url?q=https://www.rcspinellas.org/&sa=U&ved=0ahUKEwiEkujJtIfWAhVBsI8KHX6yAms4ChAWCDswBw&usg=AFQjCNGQm-cOpNxAZ4EZzUMNCysD8sYoBg
7 Top Hunger Organizations - Food & Nutrition Magazine	"Learn more about 9 groups fighting food insecurity and hunger at home and ... of 
hunger and advocates for legislation that protects people from going hungry."	https://foodandnutrition.org/september-october-2013/7-top-hunger-organizations/	http://www.google.com/url?q=https://foodandnutrition.org/september-october-2013/7-top-hunger-organizations/&sa=U&ved=0ahUKEwjMzbXPtIfWAhUSSI8KHXl-ATAQFggkMAM&usg=AFQjCNESV0rHpYblWjYQmdgoExKDSrQfjQ
Advocacy on the right to food based on the analysis of government ...	"A tool that can be very effective in ensuring the right to food is advocacy ... food, 
arising from domestic needs or interests that must be met as well as international."	http://www.fao.org/3/a-i3455e.pdf	http://www.google.com/url?q=http://www.fao.org/3/a-i3455e.pdf&sa=U&ved=0ahUKEwjMzbXPtIfWAhUSSI8KHXl-ATAQFggvMAU&usg=AFQjCNELOp5fn-hDZjUzuUGPJwhiTkYhqw
Advocacy | Alliance to End Hunger	"Monthly Advocacy Calls to Action ... Hunger and Agriculture: 795 million people 
worldwide are considered “food insecure,” a challenge ... Domestic – Farm Bill."	http://alliancetoendhunger.org/programs/advocacy/	http://www.google.com/url?q=http://alliancetoendhunger.org/programs/advocacy/&sa=U&ved=0ahUKEwjMzbXPtIfWAhUSSI8KHXl-ATAQFgg4MAc&usg=AFQjCNGLfY1lCRiQdyVU5Yg1XK5ep8tbFg
7 Top Hunger Organizations - Food & Nutrition Magazine	"There are few initiatives that evoke as much vigor and collaborative spirit as the 
fight against hunger. As communities engage to provide sustainable solutions ..."	https://foodandnutrition.org/september-october-2013/7-top-hunger-organizations/	http://www.google.com/url?q=https://foodandnutrition.org/september-october-2013/7-top-hunger-organizations/&sa=U&ved=0ahUKEwiK4OfVtIfWAhVLvo8KHS3-AlQQFggTMAA&usg=AFQjCNESV0rHpYblWjYQmdgoExKDSrQfjQ
FAO Food Price Index | FAO | Food and Agriculture Organization of ...	"The FAO Food Price Index is a measure of the monthly change in ... due to 
weaker import demand in the United States because of increased domestic 
supplies."	http://www.fao.org/worldfoodsituation/foodpricesindex/en/	http://www.google.com/url?q=http://www.fao.org/worldfoodsituation/foodpricesindex/en/&sa=U&ved=0ahUKEwiK4OfVtIfWAhVLvo8KHS3-AlQQFggYMAE&usg=AFQjCNHKXDrRGpKZAsdRttSvnk94tjBO4A
Home | FAO | Food and Agriculture Organization of the United Nations	"This web site contains latest information and analysis on domestic prices of basic 
foods mainly in developing countries, complementing FAO analysis on ..."	http://www.fao.org/giews/food-prices/home/en/	http://www.google.com/url?q=http://www.fao.org/giews/food-prices/home/en/&sa=U&ved=0ahUKEwiK4OfVtIfWAhVLvo8KHS3-AlQQFggeMAI&usg=AFQjCNGCrYr8932nLPE_EtqNxvTMhsNjqw
10 Top Charities That Fight Hunger - The Spruce	"6 May 2017 ... Here is a list of organizations that will use your charitable donations to fight 
hunger. ... formerly America's Second Harvest, is the nation's leading domestic ... 
Each year, the Feeding America network provides food assistance ..."	https://www.thespruce.com/charities-that-fight-hunger-1666012	http://www.google.com/url?q=https://www.thespruce.com/charities-that-fight-hunger-1666012&sa=U&ved=0ahUKEwiK4OfVtIfWAhVLvo8KHS3-AlQQFggkMAM&usg=AFQjCNEu8aRPciStdJk-wa96eQpsuQesEg
U.S. Hunger Relief Organization | Feeding America®	"The Feeding America network is the nation's largest domestic hunger-relief 
organization, working to connect people with food and end hunger. Donors, staff, 
and ..."	http://www.feedingamerica.org/	http://www.google.com/url?q=http://www.feedingamerica.org/&sa=U&ved=0ahUKEwiK4OfVtIfWAhVLvo8KHS3-AlQQFggwMAU&usg=AFQjCNE9fvQUL49ZStnsTpxOQ1Gol84YiQ
FDA Organization	"15 Sep 2016 ... Information about FDA organization and organization charts. ... Foods, Global 
Regulatory Operations and Policy, and Operations. ... Provides leadership for 
FDA's domestic and international product quality and safety efforts."	https://www.fda.gov/aboutFDA/Centersoffices/default.htm	http://www.google.com/url?q=https://www.fda.gov/aboutFDA/Centersoffices/default.htm&sa=U&ved=0ahUKEwiK4OfVtIfWAhVLvo8KHS3-AlQQFgg8MAc&usg=AFQjCNH7Qy0L8J9qOASJu-QHGDs-ODTjKA
Feed the Children | Create A World Where No Child Goes To Bed ...	"Food & Nutrition Health & Water Education ... Many companies will even match 
your donation, doubling or tripling the impact of your gift! This benefit is very ..."	http://www.feedthechildren.org/	http://www.google.com/url?q=http://www.feedthechildren.org/&sa=U&ved=0ahUKEwiK4OfVtIfWAhVLvo8KHS3-AlQQFghCMAg&usg=AFQjCNEt8q5EeAlaoA7yhHe_IfvSLZKcTQ
59 Organizations Fighting Food Loss and Waste – Food Tank	"7 Jul 2016 ... These 59 global organizations are taking serious measures to reduce ... Harvest 
of Hope educates participants concerning the domestic and ..."	https://foodtank.com/news/2016/07/fighting-food-loss-and-waste/	http://www.google.com/url?q=https://foodtank.com/news/2016/07/fighting-food-loss-and-waste/&sa=U&ved=0ahUKEwiK4OfVtIfWAhVLvo8KHS3-AlQQFghIMAk&usg=AFQjCNGxMReUl0Ik3zX3G45r4FL1uFPCMA
Food Aid for the Hungry? - Global Policy Forum	"According to the UN's Food and Agricultural Organization (FAO), part of the 
problem lies ... (15) Still, tying food aid to donors' domestic production and 
shipping is ..."	https://www.globalpolicy.org/world-hunger/46251-food-aid-for-the-hungry.html	http://www.google.com/url?q=https://www.globalpolicy.org/world-hunger/46251-food-aid-for-the-hungry.html&sa=U&ved=0ahUKEwjljqfWtIfWAhWKuo8KHQCZA4M4ChAWCBwwAw&usg=AFQjCNHMsL29k_g5JLQ4C-jEDmUpJkp5cg
Food policy - Wikipedia	"Food policy is the area of public policy concerning how food is produced, 
processed, ... Most food policy is initiated at the domestic level for purposes of 
ensuring a safe and .... The primary international agency with a focus on food 
policy is the Food and Agriculture Organization (FAO) of the United Nations, 
established in ..."	https://en.wikipedia.org/wiki/Food_policy	http://www.google.com/url?q=https://en.wikipedia.org/wiki/Food_policy&sa=U&ved=0ahUKEwjljqfWtIfWAhWKuo8KHQCZA4M4ChAWCDMwCA&usg=AFQjCNEcy14vJN0V2920pWpxgvkwrQEd2A
FareShare North East | FareShare	"Food is delivered to the North East's Newburn and Peterlee sites, and then ... 
centres for victims of domestic violence, homeless organisations, lunch clubs for 
... FareShare North East would welcome enquires from both food organisations ..."	http://www.fareshare.org.uk/regional-centres/north-east/	http://www.google.com/url?q=http://www.fareshare.org.uk/regional-centres/north-east/&sa=U&ved=0ahUKEwjljqfWtIfWAhWKuo8KHQCZA4M4ChAWCDkwCQ&usg=AFQjCNGvNih8qjKnsa_CjzN-El7swHEiNg
Community Food Bank of Central Alabama - Home | Facebook	"Community Food Bank of Central Alabama, Birmingham, AL. 2443 likes · 87 
talking about this · 790 were here. We work day by day to feed those in need..."	https://www.facebook.com/feedingAL/	http://www.google.com/url?q=https://www.facebook.com/feedingAL/&sa=U&ved=0ahUKEwjpof3btIfWAhUDvo8KHbguCw4QFghsMAw&usg=AFQjCNE1VqSxwUmxfyC6IsRNVvrEV0mnUw
Food Bank Jobs, Employment in Alabama | Indeed.com	Jobs 1 - 10 of 406 ... 406 Food Bank Jobs available in Alabama on Indeed.com. one search. all jobs.	https://www.indeed.com/q-Food-Bank-l-Alabama-jobs.html	http://www.google.com/url?q=https://www.indeed.com/q-Food-Bank-l-Alabama-jobs.html&sa=U&ved=0ahUKEwjfgsTctIfWAhXIso8KHfgoBRw4ChAWCB8wAg&usg=AFQjCNHUUZbKonflERC-TB8XoSWWxFsm1w
Food Bank of North Alabama - Feeding America	"www.feedingamerica.org > Find Your Local Food Bank > Food Bank of North 
Alabama. alttext. Feeding America. www.feedingamerica.org. Feeding America"	http://www.feedingamerica.org/find-your-local-foodbank/food-bank-of-north-alabama.html	http://www.google.com/url?q=http://www.feedingamerica.org/find-your-local-foodbank/food-bank-of-north-alabama.html&sa=U&ved=0ahUKEwjfgsTctIfWAhXIso8KHfgoBRw4ChAWCDswBw&usg=AFQjCNGZPk43Cg61bLwuiHjHXPqw5C4SDQ
Community Food Bank of Central Alabama, Located in Birmingham	"The Community Food Bank of Central Alabama operates as a central 
clearinghouse for collecting food that might otherwise be wasted."	http://www.feedingal.org/	http://www.google.com/url?q=http://www.feedingal.org/&sa=U&ved=0ahUKEwi_6_bhtIfWAhXCro8KHXiYCl0QFghRMAM&usg=AFQjCNGlsRb0LO0za54Y97lZxXewzUYT_g
Alabama Food Bank Association: Home	"The Food Bank Association of Alabama is a non-profit organization representing 
the eight regional food banks located across the state. The board of directors is ..."	http://alfoodbanks.org/	http://www.google.com/url?q=http://alfoodbanks.org/&sa=U&ved=0ahUKEwi_6_bhtIfWAhXCro8KHXiYCl0QFghcMAQ&usg=AFQjCNE8juGMXNH71_rfGU7QrRzjEIt8Dw
Montgomery Area Food Bank	"Home Page; Montgomery Area Food Bank. An average annual distribution of 
assistance exceeding 20 million lbs to 35 of Alabama's 67 counties."	http://www.montgomeryareafoodbank.org/	http://www.google.com/url?q=http://www.montgomeryareafoodbank.org/&sa=U&ved=0ahUKEwi_6_bhtIfWAhXCro8KHXiYCl0QFghmMAY&usg=AFQjCNGjEItxCx0oSixUDl4qp0KBhVOR4w
Food Bank of North Alabama	"8 Feb 2017 ... The Food Bank of North Alabama feeds the hungry today and creates solutions 
that will end hunger tomorrow."	https://www.foodbanknorthal.org/	http://www.google.com/url?q=https://www.foodbanknorthal.org/&sa=U&ved=0ahUKEwi_6_bhtIfWAhXCro8KHXiYCl0QFghsMAc&usg=AFQjCNGXY4WTf2mERxiTp7gUiS3a2-Okyg
Find Charity Food in North Alabama - Food Bank of North Alabama	"15 May 2017 ... The Food Bank distributes food donations to relief organizations throughout the 
11 counties we serve. If you or a loved one are facing a food ..."	https://www.foodbanknorthal.org/get-help/find-food/	http://www.google.com/url?q=https://www.foodbanknorthal.org/get-help/find-food/&sa=U&ved=0ahUKEwi_6_bhtIfWAhXCro8KHXiYCl0QFghyMAg&usg=AFQjCNFnPztq-kDslhQtW3SoPP-hbQQEOQ
West Alabama Food Bank | Home	"Sabina Nad, a food bank employee, delivers approximately 16,000 pounds of 
nutritious food each week to many sites around West Alabama including several 
of ..."	http://www.westalabamafoodbank.org/	http://www.google.com/url?q=http://www.westalabamafoodbank.org/&sa=U&ved=0ahUKEwi_6_bhtIfWAhXCro8KHXiYCl0QFgh4MAk&usg=AFQjCNHyqq5PSxzMtKxpVh57cKT7gpsvGw
West Alabama Food Bank | How to Help	"The West Alabama Food Bank has need of volunteers in several areas. Most 
volunteer positions do not involve a long commitment of time per scheduled visit."	http://www.westalabamafoodbank.org/how-to-help.html	http://www.google.com/url?q=http://www.westalabamafoodbank.org/how-to-help.html&sa=U&ved=0ahUKEwi_6_bhtIfWAhXCro8KHXiYCl0QFgh-MAo&usg=AFQjCNFHPU1Ctf19QMBkgreh1YqOhQ380g
West Alabama Food Bank | About Us	"The West Alabama Food Bank (WAFB) was incorporated in 1987 as a 501 (c) (3) 
non-profit organization whose mission is to help alleviate hunger and food ..."	http://www.westalabamafoodbank.org/About-Us.html	http://www.google.com/url?q=http://www.westalabamafoodbank.org/About-Us.html&sa=U&ved=0ahUKEwi_6_bhtIfWAhXCro8KHXiYCl0QFgiEATAL&usg=AFQjCNExh727y-vVuijyaOOaTb6yX4mPHw
Community Food Bank of Central Alabama - Home | Facebook	"Community Food Bank of Central Alabama, Birmingham, AL. 2443 likes · 87 
talking about this · 790 were here. We work day by day to feed those in need..."	https://www.facebook.com/feedingAL/	http://www.google.com/url?q=https://www.facebook.com/feedingAL/&sa=U&ved=0ahUKEwi_6_bhtIfWAhXCro8KHXiYCl0QFgiKATAM&usg=AFQjCNE1VqSxwUmxfyC6IsRNVvrEV0mnUw
Alabama food banks - Need Help Paying Bills	"Birmingham - Alabama, 35209. Phone - 205-942-8911. This organizations 
partners with churches, pantries, and charities across Alabama. MC Food Bank"	http://www.needhelppayingbills.com/html/alabama_food_banks.html	http://www.google.com/url?q=http://www.needhelppayingbills.com/html/alabama_food_banks.html&sa=U&ved=0ahUKEwiwrsfitIfWAhXELI8KHSo1AAs4ChAWCBMwAA&usg=AFQjCNHR4m7H-yQbgi7rvKe3B8wx3q6LzQ
food pantries in Jefferson County Alabama - Need Help Paying Bills	"The needy, low income, and elderly can get help from food pantries in greater ... 
Other support from a charity can help clients access government assistance ..."	http://www.needhelppayingbills.com/html/jefferson_county_food_pantries.html	http://www.google.com/url?q=http://www.needhelppayingbills.com/html/jefferson_county_food_pantries.html&sa=U&ved=0ahUKEwiwrsfitIfWAhXELI8KHSo1AAs4ChAWCBkwAQ&usg=AFQjCNGAQAOv_OYD1ZKtwVoPq_yQb72Msg
Food Bank of East Alabama	"Food Bank of East Alabama. Email: food-bank@foodbankofeastalabama.com. 
Mailing Address/Physical Address: 375 Industry Drive, Auburn, AL 36832"	http://www.foodbankofeastalabama.com/	http://www.google.com/url?q=http://www.foodbankofeastalabama.com/&sa=U&ved=0ahUKEwiwrsfitIfWAhXELI8KHSo1AAs4ChAWCCQwAw&usg=AFQjCNHFuLXvJLCU3Fm0KoX84qLJrWh2cA
Birmingham AL Food Pantries | Birmingham Alabama Food Pantries ...	"Birmingham AL Food pantries and food banks. ... Community Food Bank of 
Central Alabama ... United Way Community Food Bank have 3 different programs
."	https://www.foodpantries.org/ci/al-birmingham	http://www.google.com/url?q=https://www.foodpantries.org/ci/al-birmingham&sa=U&ved=0ahUKEwiwrsfitIfWAhXELI8KHSo1AAs4ChAWCCkwBA&usg=AFQjCNFCrXrAtw4dUekGnApBJPIjR8qKPw
Food Bank of North Alabama - Home | Facebook	"Food Bank of North Alabama, Huntsville, AL. 1670 likes · 59 talking about this. 
We feed the hungry today and create solutions that will end hunger..."	https://www.facebook.com/foodbank146/	http://www.google.com/url?q=https://www.facebook.com/foodbank146/&sa=U&ved=0ahUKEwiwrsfitIfWAhXELI8KHSo1AAs4ChAWCDQwBg&usg=AFQjCNHedFhIWkRGMVYOr56h2otVwgFZ7g
Frequently Asked Questions - Community Food Bank of Central ...	"About Us Q. Who gets food? A. Our member agencies are responsible for 
determining how the food is distributed to individuals in need. Each year, 
645,000 ..."	http://www.feedingal.org/main/frequently-asked-questions/	http://www.google.com/url?q=http://www.feedingal.org/main/frequently-asked-questions/&sa=U&ved=0ahUKEwia9KfotIfWAhWLQ48KHalQC8oQFghJMAM&usg=AFQjCNHiwF4HMZxLx-pc1JDtGVofjlqO7Q
Community Food Bank of Central Alabama, Located in Birmingham	"The Community Food Bank of Central Alabama operates as a central 
clearinghouse for collecting food that might otherwise be wasted."	http://www.feedingal.org/	http://www.google.com/url?q=http://www.feedingal.org/&sa=U&ved=0ahUKEwia9KfotIfWAhWLQ48KHalQC8oQFghPMAQ&usg=AFQjCNGlsRb0LO0za54Y97lZxXewzUYT_g
Alabama Food Bank Association: Home	"The Food Bank Association of Alabama is a non-profit organization representing 
the eight regional food banks located across the state. The board of directors is ..."	http://alfoodbanks.org/	http://www.google.com/url?q=http://alfoodbanks.org/&sa=U&ved=0ahUKEwia9KfotIfWAhWLQ48KHalQC8oQFghVMAU&usg=AFQjCNE8juGMXNH71_rfGU7QrRzjEIt8Dw
West Alabama Food Bank | Home	"Sabina Nad, a food bank employee, delivers approximately 16,000 pounds of 
nutritious food each week to many sites around West Alabama including several 
of ..."	http://www.westalabamafoodbank.org/	http://www.google.com/url?q=http://www.westalabamafoodbank.org/&sa=U&ved=0ahUKEwia9KfotIfWAhWLQ48KHalQC8oQFghaMAY&usg=AFQjCNHyqq5PSxzMtKxpVh57cKT7gpsvGw
Alabama - Food Pantries	"There are several food pantries and food banks in the state of Alabama. With 
help from users like you we have compiled a list of some. If you know of a listing ..."	https://www.foodpantries.org/st/alabama	http://www.google.com/url?q=https://www.foodpantries.org/st/alabama&sa=U&ved=0ahUKEwia9KfotIfWAhWLQ48KHalQC8oQFghgMAc&usg=AFQjCNFGhR45vd4dNvjNCpb2-qLa8R6Jzg
Birmingham AL Food Pantries | Birmingham Alabama Food Pantries ...	"Birmingham AL Food pantries and food banks. We have the list of all food 
pantries in Birmingham."	https://www.foodpantries.org/ci/al-birmingham	http://www.google.com/url?q=https://www.foodpantries.org/ci/al-birmingham&sa=U&ved=0ahUKEwia9KfotIfWAhWLQ48KHalQC8oQFghlMAg&usg=AFQjCNFCrXrAtw4dUekGnApBJPIjR8qKPw
Food Bank of North Alabama	"8 Feb 2017 ... The Food Bank of North Alabama feeds the hungry today and creates solutions 
that will end hunger tomorrow."	https://www.foodbanknorthal.org/	http://www.google.com/url?q=https://www.foodbanknorthal.org/&sa=U&ved=0ahUKEwia9KfotIfWAhWLQ48KHalQC8oQFghqMAk&usg=AFQjCNGXY4WTf2mERxiTp7gUiS3a2-Okyg
Food Bank of East Alabama	"Food Bank of East Alabama. Email: food-bank@foodbankofeastalabama.com. 
Mailing Address/Physical Address: 375 Industry Drive, Auburn, AL 36832"	http://www.foodbankofeastalabama.com/	http://www.google.com/url?q=http://www.foodbankofeastalabama.com/&sa=U&ved=0ahUKEwia9KfotIfWAhWLQ48KHalQC8oQFghwMAo&usg=AFQjCNHFuLXvJLCU3Fm0KoX84qLJrWh2cA
Montgomery Area Food Bank	"Home Page; Montgomery Area Food Bank. An average annual distribution of 
assistance exceeding 20 million lbs to 35 of Alabama's 67 counties."	http://www.montgomeryareafoodbank.org/	http://www.google.com/url?q=http://www.montgomeryareafoodbank.org/&sa=U&ved=0ahUKEwia9KfotIfWAhWLQ48KHalQC8oQFgh1MAs&usg=AFQjCNGjEItxCx0oSixUDl4qp0KBhVOR4w
Community Food Bank of Central Alabama - Home | Facebook	"Community Food Bank of Central Alabama, Birmingham, AL. 2443 likes · 87 
talking about this · 790 were here. We work day by day to feed those in need..."	https://www.facebook.com/feedingAL/	http://www.google.com/url?q=https://www.facebook.com/feedingAL/&sa=U&ved=0ahUKEwia9KfotIfWAhWLQ48KHalQC8oQFgh7MAw&usg=AFQjCNE1VqSxwUmxfyC6IsRNVvrEV0mnUw
Salvation Army of Birmingham, AL Food Donations - Salvation Army ...	"The Salvation Army, Greater Birmingham Area Command can't help hungry 
people get food without donations from the community. An average of 200 
families in ..."	http://salvationarmyalm.org/birmingham/ways-to-give-2/food-donations/	http://www.google.com/url?q=http://salvationarmyalm.org/birmingham/ways-to-give-2/food-donations/&sa=U&ved=0ahUKEwi2oOfotIfWAhVKNY8KHR3nBuE4ChAWCBMwAA&usg=AFQjCNEHuSLrDmpgbLaEQOlok-sPYwYQrg
Alabama food banks - Need Help Paying Bills	"Alabama food banks provide free food to those who need assistance. The non-
profit pantries and distribution centers are a great place to turn to for food, meals
 ..."	http://www.needhelppayingbills.com/html/alabama_food_banks.html	http://www.google.com/url?q=http://www.needhelppayingbills.com/html/alabama_food_banks.html&sa=U&ved=0ahUKEwi2oOfotIfWAhVKNY8KHR3nBuE4ChAWCBgwAQ&usg=AFQjCNHR4m7H-yQbgi7rvKe3B8wx3q6LzQ
Alabama Soup Kitchens, Food, Pantries, Food Banks	"Note: If you are searching for Alabama Food Banks, food banks are distribution 
hubs. They supply the food to the Soup Kitchens, Food Pantries, Shelters etc."	https://www.homelessshelterdirectory.org/foodbanks/ALfoodbanks.html	http://www.google.com/url?q=https://www.homelessshelterdirectory.org/foodbanks/ALfoodbanks.html&sa=U&ved=0ahUKEwi2oOfotIfWAhVKNY8KHR3nBuE4ChAWCB4wAg&usg=AFQjCNEMElKwf19h1WvgkpX7XLg2egKdzA
Food Bank of East Alabama	"All donations received after 8:00 PM ET will be processed the following business 
day. Weekend/Holiday donations will be processed the next business day."	https://portal.icheckgateway.com/FoodBankofEastAlabama/	http://www.google.com/url?q=https://portal.icheckgateway.com/FoodBankofEastAlabama/&sa=U&ved=0ahUKEwi2oOfotIfWAhVKNY8KHR3nBuE4ChAWCCMwAw&usg=AFQjCNESCsJxmqa5G4Y7H8yn5C66R9Nrhg
Feeding the Gulf Coast Food Bank-Alabama, Florida, Mississippi	"Feeding the Gulf Coast Food Bank is a member of the Feeding America Network 
serving the Gulf Coast throughout 24 counties in Alabama, Florida, ..."	https://feedingthegulfcoast.org/	http://www.google.com/url?q=https://feedingthegulfcoast.org/&sa=U&ved=0ahUKEwi2oOfotIfWAhVKNY8KHR3nBuE4ChAWCCkwBA&usg=AFQjCNFnaASTIVJCRj9R-zPLsQUxp3daVA
Alabama Childhood Food Solutions	"Donate now to feed hungry children for up to a year! Alabama Childhood Food 
Solution is a non-profit organization focused on the prevention of childhood ..."	http://alabamachildhoodfood.com/	http://www.google.com/url?q=http://alabamachildhoodfood.com/&sa=U&ved=0ahUKEwi2oOfotIfWAhVKNY8KHR3nBuE4ChAWCC8wBQ&usg=AFQjCNF3yk1M5Rambif7DGmjYWHk0V0fRg
WEST ALABAMA FOOD BANK NEEDS MORE DONATIONS	"16 May 2017 ... The 25th annual Stamp Out Hunger food drive was a one-day event Saturday, 
but organizers say that's no excuse to avoid donating. Last year ..."	http://wvua23.com/west-alabama-food-bank-needs-more-donations/	http://www.google.com/url?q=http://wvua23.com/west-alabama-food-bank-needs-more-donations/&sa=U&ved=0ahUKEwi2oOfotIfWAhVKNY8KHR3nBuE4ChAWCDQwBg&usg=AFQjCNHYXYXxrRwNMORf5bat7uYyzZJrxg
Magic City Harvest	"This food provides more than 700,000 meals through the 30 agencies we support
. Alabama is a place where people who love to cook can show their ... month, and 
donate that $10 to Magic City Harvest through monthly automatic payments."	http://magiccityharvest.org/	http://www.google.com/url?q=http://magiccityharvest.org/&sa=U&ved=0ahUKEwi2oOfotIfWAhVKNY8KHR3nBuE4ChAWCDowBw&usg=AFQjCNGIv4B70Y9ohVa7Hqbw2e_jXDRfxQ
Apply for Assistance - Alabama - MyDHR	"You must sign in to MyDHR or create an account before you can apply for Food 
Assistance or view your account information."	https://mydhr.alabama.gov/apply	http://www.google.com/url?q=https://mydhr.alabama.gov/apply&sa=U&ved=0ahUKEwif-ZjutIfWAhWHN48KHZgoDkEQFghGMAU&usg=AFQjCNH4706L5518lb2_CUf-duxyw0W1vA
